"Date","Price","Open","High","Low","Vol.","Change %"
"05/25/2021","78.24","78.68","78.79","78.08","3.08M","-0.03%"
"05/24/2021","78.26","77.44","78.46","77.29","3.02M","1.82%"
"05/21/2021","76.86","77.48","77.50","76.82","4.45M","-0.34%"
"05/20/2021","77.12","76.20","77.29","76.02","3.50M","1.71%"
"05/19/2021","75.82","74.61","75.87","74.54","4.94M","0.16%"
"05/18/2021","75.70","76.47","76.71","75.68","2.44M","-1.02%"
"05/17/2021","76.48","77.07","77.13","75.98","3.01M","-0.79%"
"05/14/2021","77.09","76.28","77.25","76.15","3.26M","1.97%"
"05/13/2021","75.60","75.53","76.26","75.13","7.71M","0.72%"
"05/12/2021","75.06","75.62","76.08","74.84","5.62M","-1.96%"
"05/11/2021","76.56","75.65","76.75","75.56","9.64M","-0.29%"
"05/10/2021","76.78","77.89","77.92","76.72","4.04M","-1.92%"
"05/07/2021","78.28","78.27","78.64","77.90","3.64M","0.76%"
"05/06/2021","77.69","76.70","77.71","76.58","5.32M","1.17%"
"05/05/2021","76.79","77.41","77.65","76.69","3.83M","-0.19%"
"05/04/2021","76.94","77.21","77.45","75.81","6.85M","-0.90%"
"05/03/2021","77.64","78.36","78.45","77.55","3.86M","-0.53%"
"04/30/2021","78.05","78.15","78.41","77.92","3.82M","-1.36%"
"04/29/2021","79.13","78.81","79.22","78.25","4.82M","2.77%"
"04/28/2021","77.00","77.34","77.85","76.93","3.36M","0.92%"
"04/27/2021","76.30","76.73","76.87","76.21","4.68M","-0.40%"
"04/26/2021","76.61","76.61","76.75","76.42","2.77M","0.21%"
"04/23/2021","76.45","75.90","76.67","75.74","2.74M","1.16%"
"04/22/2021","75.57","76.31","76.46","75.29","3.53M","-0.74%"
"04/21/2021","76.13","75.56","76.15","75.09","7.03M","0.17%"
"04/20/2021","76.00","76.27","76.47","75.43","3.54M","-0.54%"
"04/19/2021","76.41","76.64","77.06","76.01","3.19M","-0.56%"
"04/16/2021","76.84","77.10","77.14","76.55","3.38M","-0.07%"
"04/15/2021","76.89","76.44","77.10","76.33","4.52M","1.28%"
"04/14/2021","75.92","76.64","76.67","75.76","3.94M","-1.03%"
"04/13/2021","76.71","76.83","77.16","76.60","2.89M","0.13%"
"04/12/2021","76.61","76.70","76.74","76.26","2.23M","-0.40%"
"04/09/2021","76.92","76.64","76.97","76.36","2.32M","-0.03%"
"04/08/2021","76.94","77.33","77.39","76.69","2.89M","0.01%"
"04/07/2021","76.93","76.36","77.01","76.36","2.35M","0.77%"
"04/06/2021","76.34","76.13","76.57","75.97","2.52M","0.25%"
"04/05/2021","76.15","74.94","76.25","74.94","3.97M","2.11%"
"04/01/2021","74.58","73.98","74.63","73.98","4.55M","1.72%"
"03/31/2021","73.32","73.33","73.77","73.05","3.86M","0.40%"
"03/30/2021","73.03","73.03","73.19","72.71","2.66M","0.00%"
"03/29/2021","73.03","72.27","73.31","72.04","4.27M","1.02%"
"03/26/2021","72.29","73.13","73.33","71.02","4.20M","-1.09%"
"03/25/2021","73.09","73.04","73.64","72.52","3.85M","-0.49%"
"03/24/2021","73.45","75.35","75.35","73.43","4.26M","-2.52%"
"03/23/2021","75.35","75.83","76.25","75.22","4.29M","-0.74%"
"03/22/2021","75.91","75.49","76.42","75.14","5.23M","0.66%"
"03/19/2021","75.41","74.88","75.80","74.79","9.24M","0.87%"
"03/18/2021","74.76","75.10","75.79","74.68","5.53M","-1.66%"
"03/17/2021","76.02","75.43","76.31","74.74","4.62M","0.01%"
"03/16/2021","76.01","75.65","76.60","75.42","3.80M","1.05%"
"03/15/2021","75.22","74.88","75.26","74.54","3.34M","0.71%"
"03/12/2021","74.69","74.30","74.79","74.04","3.11M","-0.28%"
"03/11/2021","74.90","74.23","75.36","74.07","3.26M","1.89%"
"03/10/2021","73.51","74.11","74.11","73.13","5.70M","0.42%"
"03/09/2021","73.20","73.55","73.83","73.01","8.76M","1.12%"
"03/08/2021","72.39","73.43","73.87","72.34","8.33M","-1.34%"
"03/05/2021","73.37","72.30","73.59","71.39","11.94M","2.34%"
"03/04/2021","71.69","71.81","73.15","70.81","8.58M","-0.18%"
"03/03/2021","71.82","72.77","73.10","71.64","4.72M","-1.43%"
"03/02/2021","72.86","73.42","73.87","72.81","4.65M","-0.74%"
"03/01/2021","73.40","72.52","73.60","72.22","4.20M","2.56%"
"02/26/2021","71.57","71.69","72.88","71.05","5.38M","0.39%"
"02/25/2021","71.29","72.91","73.45","71.02","5.49M","-2.18%"
"02/24/2021","72.88","72.01","73.06","71.80","4.00M","0.18%"
"02/23/2021","72.75","71.54","73.00","70.50","4.64M","0.78%"
"02/22/2021","72.19","71.79","72.86","71.74","2.17M","-0.40%"
"02/19/2021","72.48","73.41","73.41","72.38","2.50M","-0.98%"
"02/18/2021","73.20","73.06","73.49","72.66","2.02M","-0.49%"
"02/17/2021","73.56","72.92","73.62","72.79","1.98M","0.29%"
"02/16/2021","73.35","73.00","73.85","73.00","2.00M","0.48%"
"02/12/2021","73.00","72.60","73.09","72.54","1.57M","0.43%"
"02/11/2021","72.69","72.76","72.76","72.06","1.86M","0.11%"
"02/10/2021","72.61","72.58","72.83","71.60","2.49M","0.95%"
"02/09/2021","71.93","71.51","72.31","71.39","6.04M","0.33%"
"02/08/2021","71.69","71.75","71.83","71.14","5.20M","0.39%"
"02/05/2021","71.41","70.91","71.50","70.90","1.85M","1.26%"
"02/04/2021","70.52","70.23","70.53","69.83","2.64M","0.60%"
"02/03/2021","70.10","70.27","70.68","69.66","2.85M","1.34%"
"02/02/2021","69.17","68.58","69.54","68.45","2.01M","1.53%"
"02/01/2021","68.13","67.47","68.43","66.94","3.14M","1.87%"
"01/29/2021","66.88","67.73","67.87","66.44","4.56M","-1.86%"
"01/28/2021","68.15","68.52","69.37","68.12","6.69M","0.35%"
"01/27/2021","67.91","69.58","69.77","67.44","7.71M","-3.23%"
"01/26/2021","70.18","69.17","70.30","69.17","3.04M","1.36%"
"01/25/2021","69.24","69.29","69.61","68.32","4.08M","0.58%"
"01/22/2021","68.84","68.74","69.10","68.58","1.98M","0.04%"
"01/21/2021","68.81","68.85","69.20","68.63","2.39M","0.36%"
"01/20/2021","68.56","67.80","68.87","67.58","4.61M","3.14%"
"01/19/2021","66.47","65.74","66.63","65.32","4.43M","1.81%"
"01/15/2021","65.29","65.09","65.60","64.79","4.83M","0.32%"
"01/14/2021","65.08","65.57","65.82","64.97","2.54M","-0.57%"
"01/13/2021","65.45","65.19","65.77","65.00","3.69M","0.35%"
"01/12/2021","65.22","66.19","66.51","64.86","14.32M","-1.61%"
"01/11/2021","66.29","66.51","66.89","66.15","2.20M","-1.78%"
"01/08/2021","67.49","67.31","67.54","66.68","4.99M","0.31%"
"01/07/2021","67.28","66.70","67.60","66.59","2.20M","1.33%"
"01/06/2021","66.40","65.69","66.85","65.48","3.90M","-0.48%"
"01/05/2021","66.72","66.32","66.90","66.25","2.18M","0.36%"
"01/04/2021","66.48","67.75","67.79","65.68","4.46M","-1.48%"
